Sentence
"The DELL Inspiron Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.4-star rating based on 57 reviews. It features 8 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 65999 rupees, down from the MRP of 79999 rupees."
"The HP intel Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 3.7-star rating based on 3 reviews. It features 4 GB LPDDR4 RAM and 35.56 cm (14 Inch) Touchscreen Display for efficient multitasking and storage, all at a discounted price of 26490 rupees, down from the MRP of 31531 rupees."
"The HP 247 G8 Ryzen 3 Quad Core, equipped with a AMD Ryzen 3 Quad Core Processor, boasts a solid 3.8-star rating based on 241 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 30399 rupees, down from the MRP of 39999 rupees."
"The AXL Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 4 GB DDR4 RAM and 128 GB SSD for efficient multitasking and storage, all at a discounted price of 18990 rupees, down from the MRP of 31990 rupees."
"The ASUS VivoBook Ultra 14 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.3-star rating based on 213 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 55241 rupees, down from the MRP of 79990 rupees."
"The HP Victus Ryzen 5 Hexa Core 5600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 68990 rupees, down from the MRP of 84198 rupees."
"The Lenovo IdeaPad 3 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.3-star rating based on 810 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 38990 rupees, down from the MRP of 61590 rupees."
"The ASUS Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 4.3-star rating based on 6061 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 47990 rupees, down from the MRP of 62990 rupees."
"The Lenovo Intel Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 68300 rupees, down from the MRP of 97890 rupees."
"The Lenovo IdeaPad 3 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.3-star rating based on 810 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 38990 rupees, down from the MRP of 61590 rupees."
"The ASUS Ryzen 7 Octa Core 10th Gen, equipped with a AMD Ryzen 7 Octa Core Processor (10th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 102000 rupees, down from the MRP of 136990 rupees."
"The ASUS Vivobook X515EA Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.2-star rating based on 32 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 36990 rupees, down from the MRP of 51990 rupees."
"The Lenovo IdeaPad 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 31990 rupees, down from the MRP of 53790 rupees."
"The Lenovo Intel Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 68300 rupees, down from the MRP of 97890 rupees."
"The HP Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.3-star rating based on 1362 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 47199 rupees, down from the MRP of 50774 rupees."
"The DELL Ryzen 5 Quad Core, equipped with a AMD Ryzen 5 Quad Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 46290 rupees, down from the MRP of 59809 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The HP 15s Intel Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 4.2-star rating based on 1284 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 63350 rupees, down from the MRP of 68900 rupees."
"The ASUS Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 4.3-star rating based on 6061 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 47990 rupees, down from the MRP of 62990 rupees."
"The DELL Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.0-star rating based on 3 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 41890 rupees, down from the MRP of 55890 rupees."
"The DELL Inspiron Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.2-star rating based on 76 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 54490 rupees, down from the MRP of 72234 rupees."
"The MSI GF63 Thin Core i5 9th Gen, equipped with a Intel Core i5 Processor (9th Gen), boasts a solid 4.5-star rating based on 1198 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 72990 rupees."
"The ASUS Vivobook 15 Ryzen 3 Dual Core AMD Ryzen™ 3 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.4-star rating based on 100 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 35990 rupees, down from the MRP of 49990 rupees."
"The Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.3-star rating based on 441 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 54990 rupees, down from the MRP of 75390 rupees."
"The Lenovo Athlon Dual Core, equipped with a AMD Athlon Dual Core Processor, boasts a solid 4.0-star rating based on 7 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 21989 rupees, down from the MRP of 38000 rupees."
"The HP 15s Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.4-star rating based on 846 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 59500 rupees, down from the MRP of 66523 rupees."
"The DELL Inspiron Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.4-star rating based on 10 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 41990 rupees, down from the MRP of 55890 rupees."
"The DELL Inspiron Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 63990 rupees, down from the MRP of 74990 rupees."
"The ASUS VivoBook Ultra 14 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.3-star rating based on 213 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 55241 rupees, down from the MRP of 79990 rupees."
"The acer Aspire 3 Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 4.5-star rating based on 24 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 26990 rupees, down from the MRP of 34990 rupees."
"The Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 5600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.0-star rating based on 9 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 67589 rupees, down from the MRP of 89490 rupees."
"The ASUS Vivobook S14 Ryzen 5 Hexa Core Ryzen, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 1 TB SSD for efficient multitasking and storage, all at a discounted price of 61630 rupees, down from the MRP of 78990 rupees."
"The Lenovo Thinkpad Ryzen 5 Hexa Core 5600U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.5-star rating based on 50 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 65499 rupees, down from the MRP of 78400 rupees."
"The Lenovo Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 3.9-star rating based on 119 reviews. It features 4 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 33500 rupees, down from the MRP of 41414 rupees."
"The DELL Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 54490 rupees, down from the MRP of 77168 rupees."
"The Lenovo IdeaPad 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 31990 rupees, down from the MRP of 53790 rupees."
"The ASUS VivoBook K15 OLED (2022) Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.4-star rating based on 1412 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 55000 rupees, down from the MRP of 58990 rupees."
"The HP Pavilion Aero Ryzen 5 Hexa Core 5600U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.3-star rating based on 147 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 64450 rupees, down from the MRP of 89990 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The Lenovo Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 61990 rupees, down from the MRP of 84190 rupees."
"The DELL Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 43990 rupees, down from the MRP of 53799 rupees."
"The HP 14s Intel Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.3-star rating based on 2938 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 40000 rupees, down from the MRP of 48999 rupees."
"The Lenovo Ryzen 5 Hexa Core 5600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 59490 rupees, down from the MRP of 89490 rupees."
"The HP Ryzen 3 Dual Core 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.3-star rating based on 3850 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 37250 rupees, down from the MRP of 46698 rupees."
"The DELL Athlon Dual Core, equipped with a AMD Athlon Dual Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 33990 rupees, down from the MRP of 47489 rupees."
"The ASUS Pentium Quad Core, equipped with a Intel Pentium Quad Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 28959 rupees, down from the MRP of 39880 rupees."
"The DELL Inspiron Ryzen 3 Dual Core 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.2-star rating based on 118 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 38990 rupees, down from the MRP of 52602 rupees."
"The HP 15s Ryzen 5 Quad Core 3500U, equipped with a AMD Ryzen 5 Quad Core Processor, boasts a solid 4.5-star rating based on 1672 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 45116 rupees, down from the MRP of 48471 rupees."
"The HP Ryzen 3 Dual Core 3rd Gen, equipped with a AMD Ryzen 3 Dual Core Processor (3rd Gen), boasts a solid 4.2-star rating based on 25 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 33490 rupees, down from the MRP of 42654 rupees."
"The DELL Inspiron Ryzen 3 Dual Core 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.1-star rating based on 459 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 38890 rupees, down from the MRP of 49613 rupees."
"The Lenovo IdeaPad Flex 5 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.4-star rating based on 66 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 58490 rupees, down from the MRP of 82490 rupees."
"The HP Pavilion Ryzen 5 Hexa Core 5500U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.6-star rating based on 29 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 64990 rupees, down from the MRP of 69500 rupees."
"The Lenovo Thinkbook Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 45500 rupees, down from the MRP of 89900 rupees."
"The ASUS Asus Vivobook 15 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 3.3-star rating based on 4 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 45980 rupees, down from the MRP of 59500 rupees."
"The HP Pavilion Gaming Ryzen 5 Hexa Core 4600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.5-star rating based on 354 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 61500 rupees, down from the MRP of 75000 rupees."
"The DELL DELL 5590 Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 69899 rupees, down from the MRP of 76000 rupees."
"The acer Swift 3 Core i5 8th Gen, equipped with a Intel Core i5 Processor (8th Gen), boasts a solid 3.4-star rating based on 36 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 59434 rupees, down from the MRP of 65546 rupees."
"The HP Ryzen 3 Dual Core, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 3.5-star rating based on 18 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 27990 rupees, down from the MRP of 43628 rupees."
"The Lenovo IdeaPad 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 31990 rupees, down from the MRP of 53790 rupees."
"The Avita PURA APU Dual Core A6, equipped with a AMD APU Dual Core A6 Processor, boasts a solid 3.7-star rating based on 1597 reviews. It features 4 GB DDR4 RAM and 128 GB SSD for efficient multitasking and storage, all at a discounted price of 17990 rupees, down from the MRP of 27990 rupees."
"The ASUS Vivobook 15 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 50990 rupees, down from the MRP of 66990 rupees."
"The Lenovo IdeaPad 3 Chromebook Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 3.5-star rating based on 1369 reviews. It features 4 GB LPDDR4 RAM and 29.46 cm (11.6 Inch) Display for efficient multitasking and storage, all at a discounted price of 19990 rupees, down from the MRP of 24840 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The HP Intel Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.3-star rating based on 1650 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 61000 rupees, down from the MRP of 64011 rupees."
"The Vaio E Series Ryzen 7 Quad Core 3700U, equipped with a AMD Ryzen 7 Quad Core Processor, boasts a solid 3.7-star rating based on 178 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 57990 rupees, down from the MRP of 76090 rupees."
"The Nokia PureBook S14 Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 3.9-star rating based on 462 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 43990 rupees, down from the MRP of 74990 rupees."
"The Vaio E Series Ryzen 7 Quad Core 3700U, equipped with a AMD Ryzen 7 Quad Core Processor, boasts a solid 3.7-star rating based on 178 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 52990 rupees, down from the MRP of 76090 rupees."
"The DELL Vostro Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 3.9-star rating based on 2225 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 40500 rupees, down from the MRP of 44780 rupees."
"The Avita Liber V14 Ryzen 5 Quad Core 3500U, equipped with a AMD Ryzen 5 Quad Core Processor, boasts a solid 4.1-star rating based on 2586 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 49990 rupees, down from the MRP of 55490 rupees."
"The ASUS Chromebook Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 3.8-star rating based on 1119 reviews. It features 4 GB LPDDR4 RAM and 35.56 cm (14 inch) Display for efficient multitasking and storage, all at a discounted price of 21990 rupees, down from the MRP of 24990 rupees."
"The HP G8 Ryzen 3 Dual Core 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 3.5-star rating based on 39 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 28490 rupees, down from the MRP of 41610 rupees."
"The Lenovo Ideapad S145 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.0-star rating based on 811 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 36490 rupees, down from the MRP of 39956 rupees."
"The HP Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 3.6-star rating based on 17 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 37990 rupees, down from the MRP of 44176 rupees."
"The Avita Liber Core i7 10th Gen, equipped with a Intel Core i7 Processor (10th Gen), boasts a solid 3.8-star rating based on 316 reviews. It features 16 GB DDR4 RAM and 1 TB SSD for efficient multitasking and storage, all at a discounted price of 51990 rupees, down from the MRP of 83390 rupees."
"The Lenovo Ideapad S145 Ryzen 3 Dual Core 3200U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 3.9-star rating based on 6201 reviews. It features 4 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 30490 rupees, down from the MRP of 37190 rupees."
"The Lenovo Ideapad 330 Ryzen 5 Quad Core 2500U, equipped with a AMD Ryzen 5 Quad Core Processor, boasts a solid 4.1-star rating based on 4191 reviews. It features 4 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 29990 rupees, down from the MRP of 39577 rupees."
"The ASUS Vivo Book Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.6-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 38000 rupees, down from the MRP of 42990 rupees."
"The HP Laptop 255 G8 Notebook Ryzen 3 Dual Core AMD Ryzen 3, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 3.5-star rating based on 30 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 32283 rupees, down from the MRP of 39498 rupees."
"The ASUS Asus Vivobook 15 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 3.3-star rating based on 4 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 49990 rupees, down from the MRP of 68990 rupees."
"The DELL Inspiron Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 67990 rupees, down from the MRP of 78276 rupees."
"The HP Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 39676 rupees, down from the MRP of 44616 rupees."
"The Lenovo IdeaPad 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 31990 rupees, down from the MRP of 53790 rupees."
"The HP 15s Intel Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 3.5-star rating based on 15 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 59980 rupees, down from the MRP of 73034 rupees."
"The Avita Liber Core i5 7th Gen, equipped with a Intel Core i5 Processor (7th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 65556 rupees, down from the MRP of 79990 rupees."
"The Avita Liber Core i5 7th Gen, equipped with a Intel Core i5 Processor (7th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 65556 rupees, down from the MRP of 79990 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The Avita Liber Core i5 7th Gen, equipped with a Intel Core i5 Processor (7th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 65556 rupees, down from the MRP of 79990 rupees."
"The ASUS Ryzen 5 Quad Core 3rd Gen, equipped with a AMD Ryzen 5 Quad Core Processor (3rd Gen), boasts a solid 3.0-star rating based on 5 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 41990 rupees, down from the MRP of 57990 rupees."
"The Nokia PureBook S14 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.0-star rating based on 95 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 47990 rupees, down from the MRP of 82990 rupees."
"The DELL Inspiron Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.2-star rating based on 147 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 55990 rupees, down from the MRP of 75946 rupees."
"The HP Chromebook MediaTek Kompanio 500, equipped with a MediaTek MediaTek Kompanio 500 Processor, boasts a solid 3.8-star rating based on 5944 reviews. It features 4 GB LPDDR4X RAM and 29.46 cm (11.6 inch) Touchscreen Display for efficient multitasking and storage, all at a discounted price of 20691 rupees, down from the MRP of 25451 rupees."
"The DELL Inspiron Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 3.9-star rating based on 58 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 62490 rupees, down from the MRP of 87150 rupees."
"The DELL INSPIRON Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.0-star rating based on 591 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 47899 rupees, down from the MRP of 49078 rupees."
"The Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.3-star rating based on 553 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 62615 rupees, down from the MRP of 74390 rupees."
"The Lenovo IdeaPad Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.2-star rating based on 489 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 38500 rupees, down from the MRP of 52250 rupees."
"The Lenovo Ideapad 530s Core i5 8th Gen, equipped with a Intel Core i5 Processor (8th Gen), boasts a solid 4.4-star rating based on 22 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 59999 rupees, down from the MRP of 80000 rupees."
"The DELL Inspiron Core i3 4th Gen, equipped with a Intel Core i3 Processor (4th Gen), boasts a solid 3.3-star rating based on 37 reviews. It features 4 GB DDR3 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 32000 rupees, down from the MRP of 33000 rupees."
"The Lenovo Yoga Slim 7 Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 3.9-star rating based on 23 reviews. It features 8 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 68999 rupees, down from the MRP of 101090 rupees."
"The ASUS Ryzen 3 Dual Core 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.2-star rating based on 220 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 35500 rupees, down from the MRP of 37990 rupees."
